timestamp,job_id,task_id,cpu_rate,mem_usage,duration
45626,job_14184,14184,362,687,5
45631,job_14185,14185,362,610,17
45634,job_14186,14186,298,468,17
45634,job_14187,14187,1079,2345,49
45644,job_14188,14188,219,492,11
45654,job_14189,14189,433,535,8
45662,job_14190,14190,339,402,6
45668,job_14191,14191,172,597,10
45674,job_14192,14192,240,541,12
45681,job_14193,14193,405,553,18
45686,job_14194,14194,211,664,13
45690,job_14195,14195,387,520,9
45692,job_14196,14196,302,687,10
45701,job_14197,14197,463,461,7
45702,job_14198,14198,1585,1784,18
45709,job_14199,14199,344,429,5
45719,job_14200,14200,268,634,19
45723,job_14201,14201,479,554,18
45729,job_14202,14202,118,640,20
45735,job_14203,14203,442,617,10
45745,job_14204,14204,111,381,11
45749,job_14205,14205,201,548,13
45755,job_14206,14206,309,570,6
45763,job_14207,14207,276,526,9
45771,job_14208,14208,146,634,8
45777,job_14209,14209,256,618,6
45780,job_14210,14210,372,498,12
45782,job_14211,14211,315,379,7
45784,job_14212,14212,287,415,7
45786,job_14213,14213,189,669,8
45792,job_14214,14214,444,391,17
45794,job_14215,14215,1249,1782,50
45797,job_14216,14216,373,470,19
45803,job_14217,14217,269,489,12
45807,job_14218,14218,132,517,13
45809,job_14219,14219,229,527,16
45811,job_14220,14220,1425,1854,48
45812,job_14221,14221,1476,2646,46
45819,job_14222,14222,243,751,5
45825,job_14223,14223,303,339,20
45827,job_14224,14224,381,352,17
45837,job_14225,14225,309,514,12
45839,job_14226,14226,359,575,19
45845,job_14227,14227,442,443,15
45852,job_14228,14228,339,447,16
45854,job_14229,14229,1024,1597,34
45862,job_14230,14230,289,463,20
45865,job_14231,14231,200,572,10
45875,job_14232,14232,150,587,6
45885,job_14233,14233,124,420,6
45890,job_14234,14234,462,596,7
45898,job_14235,14235,182,434,5
45902,job_14236,14236,381,597,5
45909,job_14237,14237,146,554,17
45909,job_14238,14238,955,3262,13
45919,job_14239,14239,354,598,8
45925,job_14240,14240,266,631,12
45933,job_14241,14241,224,547,16
45936,job_14242,14242,299,348,14
45946,job_14243,14243,100,358,6
45949,job_14244,14244,479,469,15
45959,job_14245,14245,359,428,12
45960,job_14246,14246,739,1172,22
45969,job_14247,14247,367,453,5
45976,job_14248,14248,386,636,9
45980,job_14249,14249,260,483,5
45986,job_14250,14250,440,341,20
45989,job_14251,14251,427,568,14
45991,job_14252,14252,191,480,19
45993,job_14253,14253,1257,1268,13
45993,job_14254,14254,1363,2511,42
45997,job_14255,14255,237,333,14
46003,job_14256,14256,365,556,11
46013,job_14257,14257,161,607,15
46019,job_14258,14258,256,624,14
46024,job_14259,14259,310,476,12
46030,job_14260,14260,208,495,6
46035,job_14261,14261,357,507,18
46040,job_14262,14262,352,482,19
46049,job_14263,14263,448,520,5
46056,job_14264,14264,341,681,9
46063,job_14265,14265,157,380,8
46073,job_14266,14266,238,477,7
46076,job_14267,14267,513,463,18
46080,job_14268,14268,473,315,12
46090,job_14269,14269,255,461,20
46098,job_14270,14270,309,493,13
46106,job_14271,14271,260,405,5
46109,job_14272,14272,358,574,19
46111,job_14273,14273,1289,1400,17
46115,job_14274,14274,215,395,12
46125,job_14275,14275,213,560,5
46129,job_14276,14276,218,507,11
46139,job_14277,14277,216,343,9
46147,job_14278,14278,335,531,19
46149,job_14279,14279,389,643,17
46155,job_14280,14280,209,567,9
46157,job_14281,14281,228,377,20
46167,job_14282,14282,359,436,6
46168,job_14283,14283,1398,2471,49
46170,job_14284,14284,221,602,18
46178,job_14285,14285,272,517,7
46188,job_14286,14286,306,487,17
46194,job_14287,14287,278,574,8
46196,job_14288,14288,305,616,19
46199,job_14289,14289,218,630,9
46201,job_14290,14290,257,485,8
46202,job_14291,14291,795,1574,36
46210,job_14292,14292,341,567,13
46214,job_14293,14293,315,581,5
46223,job_14294,14294,438,519,12
46233,job_14295,14295,434,547,8
46238,job_14296,14296,334,506,14
46240,job_14297,14297,311,467,19
46242,job_14298,14298,320,550,20
46250,job_14299,14299,264,565,18
46253,job_14300,14300,290,499,20
46258,job_14301,14301,467,614,5
46267,job_14302,14302,252,511,19
46277,job_14303,14303,226,431,14
46278,job_14304,14304,885,2178,49
46284,job_14305,14305,263,471,17
46285,job_14306,14306,1480,1558,25
46285,job_14307,14307,1215,2926,10
46288,job_14308,14308,479,338,14
46298,job_14309,14309,210,658,5
46302,job_14310,14310,376,427,18
46307,job_14311,14311,340,453,20
46310,job_14312,14312,215,548,7
46310,job_14313,14313,1162,2682,24
46317,job_14314,14314,451,669,15
46323,job_14315,14315,409,529,6
46330,job_14316,14316,223,397,11
46338,job_14317,14317,114,605,6
46339,job_14318,14318,1171,967,18
46349,job_14319,14319,258,498,7
46353,job_14320,14320,488,507,10
46362,job_14321,14321,368,348,11
46368,job_14322,14322,217,713,17
46377,job_14323,14323,505,587,11
46381,job_14324,14324,448,355,17
46383,job_14325,14325,336,574,9
46393,job_14326,14326,280,505,6
46397,job_14327,14327,348,664,15
46400,job_14328,14328,416,326,10
46402,job_14329,14329,363,596,19
46405,job_14330,14330,240,370,15
46411,job_14331,14331,271,752,20
46418,job_14332,14332,271,314,5
46421,job_14333,14333,413,394,17
46425,job_14334,14334,420,539,12
46432,job_14335,14335,269,489,6
46433,job_14336,14336,1589,2328,22
46433,job_14337,14337,1280,1995,22
46436,job_14338,14338,208,574,9
46445,job_14339,14339,156,718,18
46451,job_14340,14340,316,361,9
46458,job_14341,14341,260,466,14
46463,job_14342,14342,256,500,7
46471,job_14343,14343,233,560,18
46479,job_14344,14344,220,492,20
46482,job_14345,14345,264,456,18
46484,job_14346,14346,153,438,17
46485,job_14347,14347,1329,2701,28
46495,job_14348,14348,227,532,5
46500,job_14349,14349,333,357,8
46503,job_14350,14350,284,421,11
46505,job_14351,14351,1161,2524,49
46511,job_14352,14352,304,466,7
46517,job_14353,14353,239,534,5
46526,job_14354,14354,285,668,16
46535,job_14355,14355,342,560,9
46543,job_14356,14356,199,636,11
46551,job_14357,14357,249,452,7
46561,job_14358,14358,416,409,5
46570,job_14359,14359,290,577,18
46571,job_14360,14360,1445,1901,49
46575,job_14361,14361,244,355,5
46578,job_14362,14362,277,366,20
46587,job_14363,14363,370,587,6
46593,job_14364,14364,115,487,20
46599,job_14365,14365,221,639,12
46600,job_14366,14366,1273,2921,13
46609,job_14367,14367,292,556,13
46614,job_14368,14368,426,418,14
46618,job_14369,14369,334,561,15
46627,job_14370,14370,285,557,20
46634,job_14371,14371,192,562,15
46641,job_14372,14372,402,596,5
46651,job_14373,14373,326,482,15
46658,job_14374,14374,205,507,8
46659,job_14375,14375,1247,1486,25
46663,job_14376,14376,246,462,15
46667,job_14377,14377,206,572,9
46673,job_14378,14378,250,549,12
46679,job_14379,14379,228,582,15
46681,job_14380,14380,363,557,20
46685,job_14381,14381,135,512,9
46691,job_14382,14382,469,672,8
46699,job_14383,14383,100,299,15
46699,job_14384,14384,1303,1505,28
46703,job_14385,14385,242,645,7
46706,job_14386,14386,418,554,15
46707,job_14387,14387,548,1928,40
46717,job_14388,14388,223,437,20
46727,job_14389,14389,339,541,7
46736,job_14390,14390,451,479,19
46736,job_14391,14391,1787,1522,30
46741,job_14392,14392,295,710,13
46750,job_14393,14393,280,458,8
46752,job_14394,14394,703,1959,46
46754,job_14395,14395,288,495,16
46761,job_14396,14396,219,579,11
46768,job_14397,14397,451,528,15
46773,job_14398,14398,130,478,13
46775,job_14399,14399,1260,1738,18
46785,job_14400,14400,395,644,10
46793,job_14401,14401,148,593,15
46796,job_14402,14402,273,548,13
46802,job_14403,14403,558,506,10
46812,job_14404,14404,243,534,9
46814,job_14405,14405,431,741,8
46816,job_14406,14406,1457,3043,37
46819,job_14407,14407,233,378,5
46826,job_14408,14408,306,487,19
46831,job_14409,14409,274,554,7
46833,job_14410,14410,837,2764,13
46843,job_14411,14411,254,467,8
46847,job_14412,14412,368,455,18
46849,job_14413,14413,1634,2444,44
46851,job_14414,14414,784,2178,34
46856,job_14415,14415,327,539,18
46862,job_14416,14416,126,556,6
46872,job_14417,14417,173,479,13
46878,job_14418,14418,260,509,16
46882,job_14419,14419,371,636,6
46884,job_14420,14420,986,1976,28
46887,job_14421,14421,363,559,5
46891,job_14422,14422,330,312,8
46893,job_14423,14423,522,577,19
46893,job_14424,14424,1300,1434,41
46902,job_14425,14425,424,504,16
46909,job_14426,14426,328,458,6
46915,job_14427,14427,334,496,5
46916,job_14428,14428,1133,1679,34
46924,job_14429,14429,407,487,17
46927,job_14430,14430,356,502,5
46934,job_14431,14431,231,443,7
46941,job_14432,14432,298,440,15
46947,job_14433,14433,414,412,20
46947,job_14434,14434,1256,1533,39
46949,job_14435,14435,270,411,20
46955,job_14436,14436,422,445,14
46964,job_14437,14437,300,695,12
46974,job_14438,14438,232,541,14
46979,job_14439,14439,607,506,10
46989,job_14440,14440,398,342,19
46989,job_14441,14441,875,2737,50
46991,job_14442,14442,943,2334,16
46999,job_14443,14443,141,690,7
47003,job_14444,14444,531,573,20
47007,job_14445,14445,325,516,8
47014,job_14446,14446,168,505,6
47016,job_14447,14447,324,477,18
47025,job_14448,14448,146,470,8
47034,job_14449,14449,223,462,18
47039,job_14450,14450,256,584,19
47039,job_14451,14451,1717,1354,30
47044,job_14452,14452,294,459,20
47051,job_14453,14453,264,613,11
47055,job_14454,14454,156,479,20
47059,job_14455,14455,243,504,5
47061,job_14456,14456,376,327,5
47063,job_14457,14457,334,411,16
47066,job_14458,14458,522,435,8
47071,job_14459,14459,404,592,14
47080,job_14460,14460,354,352,13
47087,job_14461,14461,353,368,15
47091,job_14462,14462,100,466,17
47101,job_14463,14463,348,435,14
47110,job_14464,14464,341,570,8
47112,job_14465,14465,298,383,17
47113,job_14466,14466,1470,1909,49
47113,job_14467,14467,1259,1913,37
47121,job_14468,14468,100,344,18
47129,job_14469,14469,168,463,5
47137,job_14470,14470,192,324,18
47147,job_14471,14471,226,458,14
47149,job_14472,14472,1199,2179,36
47151,job_14473,14473,1104,1969,35
47155,job_14474,14474,373,254,8
47157,job_14475,14475,1501,1972,44
47159,job_14476,14476,202,557,15
47161,job_14477,14477,232,535,6
47161,job_14478,14478,1272,2608,28
47167,job_14479,14479,247,369,13
47167,job_14480,14480,1130,1586,27
47175,job_14481,14481,194,527,20
47176,job_14482,14482,903,1018,40
47184,job_14483,14483,195,425,12
47186,job_14484,14484,187,593,14
47188,job_14485,14485,869,1884,29
47188,job_14486,14486,889,1824,41
47190,job_14487,14487,202,666,11
47200,job_14488,14488,249,331,15
47205,job_14489,14489,376,479,18
47210,job_14490,14490,403,475,6
47212,job_14491,14491,1266,1887,45
47217,job_14492,14492,183,545,14
47221,job_14493,14493,228,593,6
47225,job_14494,14494,290,562,15
47232,job_14495,14495,405,614,11
47234,job_14496,14496,903,1610,49
47238,job_14497,14497,354,484,13
47246,job_14498,14498,335,655,19
47252,job_14499,14499,300,549,11
47259,job_14500,14500,250,546,11
47263,job_14501,14501,461,581,7
47272,job_14502,14502,440,533,6
47276,job_14503,14503,452,565,13
47283,job_14504,14504,338,610,11
47286,job_14505,14505,282,528,5
47292,job_14506,14506,354,465,18
47293,job_14507,14507,883,1865,38
47296,job_14508,14508,452,337,19
47298,job_14509,14509,1550,2120,36
47308,job_14510,14510,359,413,7
47311,job_14511,14511,225,392,12
47316,job_14512,14512,295,667,10
47322,job_14513,14513,226,332,12
47325,job_14514,14514,435,416,12
47326,job_14515,14515,1086,2114,24
47332,job_14516,14516,351,510,14
47334,job_14517,14517,489,530,8
47343,job_14518,14518,381,310,13
47349,job_14519,14519,364,549,20
47355,job_14520,14520,454,487,19
47364,job_14521,14521,126,548,13
47366,job_14522,14522,728,2338,15
47368,job_14523,14523,100,420,20
47376,job_14524,14524,244,601,16
47378,job_14525,14525,1094,2034,31
47382,job_14526,14526,437,330,7
47391,job_14527,14527,185,373,13
47394,job_14528,14528,332,499,13
47394,job_14529,14529,1253,1700,37
47398,job_14530,14530,259,563,7
47408,job_14531,14531,217,425,19
47415,job_14532,14532,181,583,14
47423,job_14533,14533,255,640,15
47429,job_14534,14534,100,462,9
47437,job_14535,14535,320,630,20
47444,job_14536,14536,464,545,13
47451,job_14537,14537,333,578,17
47460,job_14538,14538,394,542,18
47463,job_14539,14539,290,453,7
47473,job_14540,14540,268,626,10
47480,job_14541,14541,450,556,19
47490,job_14542,14542,357,602,12
47496,job_14543,14543,487,568,8
47496,job_14544,14544,1554,2351,34
47498,job_14545,14545,166,570,14
47506,job_14546,14546,378,609,12
47508,job_14547,14547,1174,1306,31
47516,job_14548,14548,428,424,19
47518,job_14549,14549,1442,2390,15
47528,job_14550,14550,194,679,6
47529,job_14551,14551,1206,2164,18
47529,job_14552,14552,1316,1332,18
47531,job_14553,14553,361,503,20
47541,job_14554,14554,256,459,13
47543,job_14555,14555,100,600,14
47549,job_14556,14556,181,645,8
47557,job_14557,14557,323,283,10
47558,job_14558,14558,267,2081,31
47562,job_14559,14559,104,533,9
47564,job_14560,14560,261,477,13
47571,job_14561,14561,300,538,18
47571,job_14562,14562,1299,2445,29
47575,job_14563,14563,413,408,7
47575,job_14564,14564,927,1761,15
47580,job_14565,14565,182,430,15
47585,job_14566,14566,364,421,7
47588,job_14567,14567,221,545,19
47592,job_14568,14568,259,506,19
47602,job_14569,14569,406,445,18
47611,job_14570,14570,302,308,6
47621,job_14571,14571,409,557,17
47622,job_14572,14572,846,2072,32
47628,job_14573,14573,155,505,19
47630,job_14574,14574,249,502,6
47632,job_14575,14575,270,278,6
47640,job_14576,14576,247,641,14
47640,job_14577,14577,1491,3237,31
47641,job_14578,14578,1418,1620,29
47643,job_14579,14579,1126,1872,40
47653,job_14580,14580,205,490,10
47661,job_14581,14581,334,643,11
47670,job_14582,14582,321,648,5
47678,job_14583,14583,316,430,10
47680,job_14584,14584,1445,2556,45
47690,job_14585,14585,296,548,5
47692,job_14586,14586,1221,2124,28
47700,job_14587,14587,198,447,12
47704,job_14588,14588,124,371,12
47707,job_14589,14589,432,437,7
47708,job_14590,14590,1619,2297,29
47710,job_14591,14591,309,504,5
47719,job_14592,14592,506,425,15
47723,job_14593,14593,234,590,19
47725,job_14594,14594,1639,2438,47
47726,job_14595,14595,910,2255,30
47730,job_14596,14596,123,578,13
47735,job_14597,14597,323,441,19
47743,job_14598,14598,241,470,20
47749,job_14599,14599,311,308,14
47752,job_14600,14600,264,468,13
47752,job_14601,14601,1176,2084,33
47760,job_14602,14602,283,436,16
47764,job_14603,14603,165,642,16
47766,job_14604,14604,529,2292,35
47769,job_14605,14605,588,489,10
47777,job_14606,14606,210,600,7
47783,job_14607,14607,410,490,15
47791,job_14608,14608,186,601,11
47792,job_14609,14609,1224,2194,39
47795,job_14610,14610,237,424,19
47801,job_14611,14611,278,609,9
47804,job_14612,14612,590,458,17
47806,job_14613,14613,300,550,16
47806,job_14614,14614,1691,2966,12
47811,job_14615,14615,279,422,14
47812,job_14616,14616,904,1973,43
47822,job_14617,14617,488,494,13
47831,job_14618,14618,555,438,20
47833,job_14619,14619,397,635,12
47838,job_14620,14620,470,396,8
47841,job_14621,14621,362,518,12
47846,job_14622,14622,458,593,11
47849,job_14623,14623,301,454,11
47857,job_14624,14624,243,406,7
47865,job_14625,14625,440,593,17
47867,job_14626,14626,1632,2596,44
47873,job_14627,14627,397,375,12
47874,job_14628,14628,827,1126,10
47874,job_14629,14629,1487,1786,39
47881,job_14630,14630,224,400,8
47885,job_14631,14631,379,465,14
47887,job_14632,14632,287,554,7
47890,job_14633,14633,218,498,10
47890,job_14634,14634,793,3103,15
47899,job_14635,14635,273,534,18
47907,job_14636,14636,422,493,7
47910,job_14637,14637,432,562,10
47920,job_14638,14638,327,511,5
47928,job_14639,14639,416,570,6
47930,job_14640,14640,1801,1803,46
47933,job_14641,14641,244,611,18
47933,job_14642,14642,1898,2496,44
47935,job_14643,14643,241,499,18
47937,job_14644,14644,430,499,18
47939,job_14645,14645,1027,2063,25
47943,job_14646,14646,285,650,5
47951,job_14647,14647,227,586,20
47961,job_14648,14648,241,380,14
47969,job_14649,14649,291,493,11
47971,job_14650,14650,1004,2432,42
47971,job_14651,14651,994,1876,38
47976,job_14652,14652,590,445,11
47979,job_14653,14653,237,306,10
47981,job_14654,14654,357,653,17
47982,job_14655,14655,1046,2673,38
47988,job_14656,14656,297,418,19
47997,job_14657,14657,268,538,20
48006,job_14658,14658,263,389,6
48010,job_14659,14659,199,499,14
48014,job_14660,14660,415,524,6
48020,job_14661,14661,357,495,8
48029,job_14662,14662,175,370,17
48031,job_14663,14663,1337,2668,10
48037,job_14664,14664,288,525,8
48046,job_14665,14665,265,475,8
48051,job_14666,14666,287,605,18
48057,job_14667,14667,225,543,7
48057,job_14668,14668,1459,544,11
48063,job_14669,14669,264,428,10
48070,job_14670,14670,254,543,17
48080,job_14671,14671,405,496,12
48084,job_14672,14672,221,437,18
48086,job_14673,14673,819,2430,36
48091,job_14674,14674,191,516,19
48093,job_14675,14675,1696,2134,23
48095,job_14676,14676,1607,2278,46
48097,job_14677,14677,389,526,17
48099,job_14678,14678,453,391,6
48107,job_14679,14679,372,511,17
48115,job_14680,14680,310,449,6
48115,job_14681,14681,1190,1332,33
48120,job_14682,14682,177,581,10
48122,job_14683,14683,364,716,17
48124,job_14684,14684,303,572,18
48127,job_14685,14685,374,358,9
48129,job_14686,14686,974,1931,49
48138,job_14687,14687,367,475,10
48143,job_14688,14688,421,504,19
48145,job_14689,14689,100,466,11
48145,job_14690,14690,1314,1464,30
48153,job_14691,14691,465,675,12
48158,job_14692,14692,100,609,19
48159,job_14693,14693,1840,2242,12
48161,job_14694,14694,1292,1908,14
48171,job_14695,14695,100,632,20
48172,job_14696,14696,937,2032,11
48180,job_14697,14697,269,549,6
48186,job_14698,14698,407,577,18
48193,job_14699,14699,489,525,7
48203,job_14700,14700,322,589,5
48204,job_14701,14701,1644,1159,38
48206,job_14702,14702,286,619,18
48213,job_14703,14703,406,714,6
48216,job_14704,14704,189,359,6
48220,job_14705,14705,373,393,19
48222,job_14706,14706,179,439,9
48223,job_14707,14707,1318,2208,31
48230,job_14708,14708,284,296,15
48238,job_14709,14709,277,577,17
48241,job_14710,14710,413,535,14
48243,job_14711,14711,1389,1726,48
48245,job_14712,14712,768,1447,21
48253,job_14713,14713,100,374,9
48256,job_14714,14714,157,543,11
48263,job_14715,14715,244,551,17
48265,job_14716,14716,1878,2041,24
48266,job_14717,14717,1359,1489,47
48270,job_14718,14718,279,483,6
48274,job_14719,14719,339,521,17
48276,job_14720,14720,1230,1562,19
48281,job_14721,14721,496,554,16
48289,job_14722,14722,197,456,20
48299,job_14723,14723,221,741,9
48309,job_14724,14724,357,496,6
48313,job_14725,14725,440,560,10
48314,job_14726,14726,830,871,35
48314,job_14727,14727,1289,1659,17
48322,job_14728,14728,411,510,9
48332,job_14729,14729,240,663,10
48342,job_14730,14730,431,439,8
48348,job_14731,14731,258,433,18
48350,job_14732,14732,1700,2152,12
48352,job_14733,14733,308,547,6
48358,job_14734,14734,200,522,20
48360,job_14735,14735,345,555,6
48366,job_14736,14736,181,579,18
48376,job_14737,14737,143,585,18
48384,job_14738,14738,416,461,10
48385,job_14739,14739,1159,2024,16
48386,job_14740,14740,1060,1792,11
48386,job_14741,14741,1089,1927,37
48386,job_14742,14742,1398,1829,27
48395,job_14743,14743,238,571,15
48402,job_14744,14744,153,537,5
48403,job_14745,14745,1015,2387,48
48412,job_14746,14746,100,536,9
48421,job_14747,14747,321,446,8
48426,job_14748,14748,216,486,19
48435,job_14749,14749,210,618,17
48437,job_14750,14750,170,490,9
48439,job_14751,14751,1113,2289,28
48449,job_14752,14752,392,603,6
48454,job_14753,14753,189,517,16
48454,job_14754,14754,1285,1555,23
48463,job_14755,14755,247,444,5
48465,job_14756,14756,167,412,9
48473,job_14757,14757,274,462,16
48475,job_14758,14758,1739,1767,49
48481,job_14759,14759,309,423,17
48483,job_14760,14760,784,1900,47
48486,job_14761,14761,399,433,17
48495,job_14762,14762,366,596,9
48505,job_14763,14763,277,519,14
48505,job_14764,14764,1204,1988,29
48511,job_14765,14765,246,455,19
48519,job_14766,14766,282,563,6
48526,job_14767,14767,154,433,11
48535,job_14768,14768,342,591,8
48537,job_14769,14769,854,2004,42
48544,job_14770,14770,354,507,12
48545,job_14771,14771,849,1538,38
48555,job_14772,14772,520,432,17
48555,job_14773,14773,898,1856,16
48560,job_14774,14774,226,511,19
48562,job_14775,14775,346,712,17
48567,job_14776,14776,528,640,19
48569,job_14777,14777,509,491,18
48570,job_14778,14778,1524,1668,35
48570,job_14779,14779,1295,2264,26
48570,job_14780,14780,1148,2414,12
48579,job_14781,14781,390,592,20
48580,job_14782,14782,1430,2322,34
48590,job_14783,14783,416,456,18
48592,job_14784,14784,268,492,15
48601,job_14785,14785,359,528,11
48601,job_14786,14786,1293,1481,10
48610,job_14787,14787,399,437,8
48612,job_14788,14788,1487,1647,50
48614,job_14789,14789,1426,2366,34
48623,job_14790,14790,195,755,12
48631,job_14791,14791,236,404,16
48637,job_14792,14792,376,601,6
48637,job_14793,14793,822,1129,19
48640,job_14794,14794,237,404,8
48643,job_14795,14795,197,390,19
48649,job_14796,14796,247,595,5
48651,job_14797,14797,833,1996,16
48651,job_14798,14798,988,1764,36
48660,job_14799,14799,197,492,19
48660,job_14800,14800,1487,2205,18
48667,job_14801,14801,267,513,6
48669,job_14802,14802,727,3237,10
48671,job_14803,14803,1170,2206,16
48672,job_14804,14804,1438,2280,27
48673,job_14805,14805,1349,2681,34
48680,job_14806,14806,489,360,11
48686,job_14807,14807,346,527,5
48693,job_14808,14808,130,394,20
48693,job_14809,14809,1051,3260,44
48693,job_14810,14810,964,1993,13
48701,job_14811,14811,241,326,15
48702,job_14812,14812,1206,1279,43
48705,job_14813,14813,365,743,12
48707,job_14814,14814,985,1194,17
48717,job_14815,14815,323,639,12
48719,job_14816,14816,248,475,6
48719,job_14817,14817,741,2051,23
48724,job_14818,14818,424,473,14
48730,job_14819,14819,395,447,12
48730,job_14820,14820,771,2447,45
48731,job_14821,14821,964,1779,43
48734,job_14822,14822,296,583,12
48736,job_14823,14823,797,2629,41
48736,job_14824,14824,1129,2278,47
48746,job_14825,14825,353,613,9
48750,job_14826,14826,304,493,9
48751,job_14827,14827,848,2016,27
48752,job_14828,14828,1109,1698,50
48754,job_14829,14829,1341,2168,44
48763,job_14830,14830,419,458,6
48765,job_14831,14831,1069,1765,13
48769,job_14832,14832,328,479,19
48769,job_14833,14833,1440,2760,39
48771,job_14834,14834,299,486,7
48772,job_14835,14835,1235,2728,29
48774,job_14836,14836,1061,2725,24
48774,job_14837,14837,1053,1368,14
48781,job_14838,14838,397,519,6
48785,job_14839,14839,314,495,14
48787,job_14840,14840,1359,2007,32
48790,job_14841,14841,356,510,11
48795,job_14842,14842,129,545,12
48803,job_14843,14843,426,423,11
48810,job_14844,14844,124,391,5
48811,job_14845,14845,929,2638,41
48811,job_14846,14846,949,3302,39
48812,job_14847,14847,1222,2146,45
48818,job_14848,14848,191,554,9
48820,job_14849,14849,1222,2154,35
48827,job_14850,14850,183,519,14
48827,job_14851,14851,953,1322,34
48831,job_14852,14852,507,649,12
48832,job_14853,14853,1479,1734,45
48832,job_14854,14854,618,2133,20
48833,job_14855,14855,1121,1989,19
48834,job_14856,14856,1555,1577,43
48835,job_14857,14857,1030,1194,10
48835,job_14858,14858,1261,1996,43
48842,job_14859,14859,349,498,5
48849,job_14860,14860,384,438,20
48856,job_14861,14861,290,373,6
48857,job_14862,14862,1577,2090,33
48866,job_14863,14863,150,510,6
48875,job_14864,14864,183,578,14
48877,job_14865,14865,1576,1439,21
48878,job_14866,14866,994,3261,28
48880,job_14867,14867,1225,1954,33
48883,job_14868,14868,539,535,16
48885,job_14869,14869,1351,1850,20
48889,job_14870,14870,229,578,9
48897,job_14871,14871,298,472,19
48897,job_14872,14872,1380,2184,30
48897,job_14873,14873,1616,2304,43
48902,job_14874,14874,349,480,17
48903,job_14875,14875,1340,2310,46
48906,job_14876,14876,225,425,6
48916,job_14877,14877,166,477,5
48919,job_14878,14878,427,532,8
48919,job_14879,14879,969,2084,41
48924,job_14880,14880,311,411,16
48924,job_14881,14881,878,2015,23
48929,job_14882,14882,119,636,12
48934,job_14883,14883,334,490,14
48935,job_14884,14884,1165,2113,41
48944,job_14885,14885,342,455,11
48948,job_14886,14886,100,480,7
48958,job_14887,14887,285,624,19
48961,job_14888,14888,334,360,16
48961,job_14889,14889,1027,1973,35
48969,job_14890,14890,540,458,15
48972,job_14891,14891,306,608,17
48972,job_14892,14892,1400,1881,28
48979,job_14893,14893,254,616,5
48983,job_14894,14894,400,483,11
48986,job_14895,14895,411,432,17
48994,job_14896,14896,226,489,8
48996,job_14897,14897,696,1688,33
48998,job_14898,14898,1553,1646,30
48999,job_14899,14899,901,1834,37
49001,job_14900,14900,273,511,13
49010,job_14901,14901,257,575,7
49011,job_14902,14902,1181,1990,35
49020,job_14903,14903,361,572,9
49020,job_14904,14904,968,2635,32
49024,job_14905,14905,346,473,19
49026,job_14906,14906,1858,1696,44
49030,job_14907,14907,370,568,19
49031,job_14908,14908,1105,1935,40
49040,job_14909,14909,315,463,7
49050,job_14910,14910,214,484,11
49053,job_14911,14911,568,588,17
49061,job_14912,14912,370,497,10
49061,job_14913,14913,1338,2141,23
49063,job_14914,14914,1348,1586,28
49065,job_14915,14915,1058,2028,42
49065,job_14916,14916,1184,999,15
49071,job_14917,14917,214,431,14
49081,job_14918,14918,328,574,7
49081,job_14919,14919,553,1788,11
49085,job_14920,14920,404,516,13
49090,job_14921,14921,253,565,10
49091,job_14922,14922,1159,3075,36
49091,job_14923,14923,861,1748,16
49094,job_14924,14924,423,531,18
49102,job_14925,14925,184,530,16
49103,job_14926,14926,1320,1635,25
49111,job_14927,14927,364,406,6
49116,job_14928,14928,314,492,5
49116,job_14929,14929,1536,2197,38
49124,job_14930,14930,313,351,15
49134,job_14931,14931,300,565,8
49137,job_14932,14932,351,739,11
49139,job_14933,14933,641,1984,26
49139,job_14934,14934,1130,2173,22
49139,job_14935,14935,1262,2311,15
49140,job_14936,14936,1202,2250,22
49142,job_14937,14937,244,523,17
49143,job_14938,14938,831,1662,32
49145,job_14939,14939,170,641,11
49147,job_14940,14940,1486,1403,32
49156,job_14941,14941,265,569,16
49157,job_14942,14942,1619,1710,46
49166,job_14943,14943,302,627,18
49174,job_14944,14944,309,461,9
49174,job_14945,14945,724,2538,19
49177,job_14946,14946,249,443,16
49179,job_14947,14947,398,521,16
49189,job_14948,14948,477,489,8
49189,job_14949,14949,1430,2172,17
49189,job_14950,14950,861,2744,24
49199,job_14951,14951,462,437,9
49201,job_14952,14952,100,482,16
49203,job_14953,14953,296,199,7
49210,job_14954,14954,100,352,6
49212,job_14955,14955,1425,1851,20
49213,job_14956,14956,1096,1951,22
49217,job_14957,14957,254,608,7
49217,job_14958,14958,1206,2934,12
49224,job_14959,14959,279,338,20
49233,job_14960,14960,247,462,20
49238,job_14961,14961,393,403,11
49238,job_14962,14962,1371,2469,35
49239,job_14963,14963,1281,1982,12
49239,job_14964,14964,831,2299,16
49240,job_14965,14965,1548,3293,47
49245,job_14966,14966,472,511,16
49245,job_14967,14967,1312,2476,45
49255,job_14968,14968,259,519,12
49257,job_14969,14969,1564,2162,19
49259,job_14970,14970,881,2062,36
49267,job_14971,14971,365,603,16
49277,job_14972,14972,405,534,10
49286,job_14973,14973,218,438,17
49286,job_14974,14974,979,1876,49
49286,job_14975,14975,1154,1941,13
49288,job_14976,14976,685,1074,28
49290,job_14977,14977,1563,1959,30
49294,job_14978,14978,113,441,16
49296,job_14979,14979,1036,3739,47
49301,job_14980,14980,258,499,16
49305,job_14981,14981,266,512,20
49306,job_14982,14982,1149,2240,50
